of		N
cryosections		N
revealed		N
an		N
enlargement		N
of		N
scala		N
media		N
with		N
a		N
large		N
bulging		N
of		N
Reissner		N
's		N
membrane		N
and		N
an		N
apparent		N
degeneration	0.264705882352941	C
of		N
the		N
organ		N
of		N
Corti		N
,		N
as		N
described		N
earlier		N
[		N
14		N
]		N
.		N

The		N
diffuse		N
cardiomyopathy		N
with		N
multifocal		N
myocyte		N
degeneration	0.359375	C
and		N
necrosis		N
observed		N
in		N
MCAD−/−		N
mice		N
has		N
not		N
been		N
reported		N
in		N
human		N
MCAD		N
patients		N
,		N
however		N
,		N
cardiac		N
arrhythmias		N
and		N
dysfunction		N
have		N
been		N
reported		N
in		N
MCAD-deficient		N
patients		N
[		N
17		N
,		N
18		N
]		N
.		N

The		N
observation		N
that		N
endolymphatic		N
and		N
perilymphatic		N
K+		N
concentrations		N
were		N
normal		N
in		N
Slc26a4-/-		N
mice		N
suggests		N
that		N
stria		N
vascularis		N
was		N
able		N
to		N
secrete		N
K+		N
in		N
spite		N
of		N
the		N
apparent		N
signs		N
of		N
degeneration	0.375	C
.		N

Interestingly		N
,		N
sensory		N
hair		N
cells		N
in		N
the		N
cochlea		N
appear		N
normal		N
until		N
postnatal		N
day		N
(		N
PD		N
)		N
7		N
but		N
show		N
clear		N
evidence		N
of		N
degeneration	0.43421052631579	C
by		N
PD		N
15		N
[		N
14		N
]		N
.		N

However		N
,		N
the		N
XY		N
body		N
appeared		N
intact		N
in		N
most		N
mutant		N
spermatocytes		N
upon		N
probing		N
with		N
several		N
markers	0.23214285714285698	C
of		N
XY		N
heterochromatinization		N
(		N
unpublished		N
observations		N
)		N
.		N

Although		N
advances		N
in		N
the		N
medical		N
management	0.31578947368421	C
of		N
pulmonary		N
hypoplasia		N
may		N
have		N
decreased		N
the		N
mortality		N
associated		N
with		N
CDH		N
patients		N
who		N
survive		N
to		N
receive		N
care		N
at		N
high-volume		N
centers		N
[		N
2,3		N
]		N
,		N
the		N
population-based		N
mortality		N
has		N
been		N
reported		N
to		N
be		N
as		N
great		N
as		N
62		N
%		N
,		N
and		N
there		N
are		N
a		N
large		N
number		N
of		N
deaths		N
prior		N
to		N
birth		N
or		N
to		N
transfer		N
to		N
a		N
tertiary		N
care		N
facility		N
[		N
4		N
]		N
.		N

An		N
animal		N
model		N
for		N
MCAD		N
deficiency		N
is		N
essential		N
to		N
better		N
understand		N
the		N
pathogenesis		N
of		N
MCAD		N
deficiency		N
and		N
to		N
develop		N
better		N
management	0.36956521739130394	C
regimens		N
for		N
human		N
patients		N
.		N

As		N
discussed		N
subsequently		N
,		N
the		N
ATP		N
deficits		N
in		N
the		N
retina		N
likely		N
account		N
for		N
the		N
reduced		N
electrophysiological		N
responses	0.23214285714285698	C
of		N
retinal		N
neurons		N
(		N
Figure		N
8		N
)		N
.		N

It		N
is		N
somewhat		N
puzzling		N
that		N
22		N
of		N
the		N
24		N
Tas2rs		N
examined		N
encode		N
variant		N
proteins		N
in		N
B6		N
and		N
D2		N
mice		N
even		N
though		N
these		N
strains		N
exhibit		N
similar		N
taste		N
responses	0.23333333333333303	C
to		N
bitter		N
compounds		N
such		N
as		N
DB		N
or		N
cyclohexamide		N
[		N
47		N
]		N
.		N

Human		N
DMRT1		N
maps	0.23214285714285698	C
to		N
an		N
autosomal		N
locus		N
,		N
which		N
,		N
when		N
hemizygous		N
,		N
is		N
associated		N
with		N
defective		N
testicular		N
development		N
and		N
consequent		N
XY		N
feminization		N
[		N
30		N
]		N
.		N

Mutations		N
in		N
two		N
different		N
ligands		N
in		N
the		N
BMP		N
family		N
,		N
Gdf5		N
and		N
Gdf6		N
,		N
the		N
Bmpr1b		N
receptor		N
,		N
and		N
in		N
the		N
human		N
Noggin		N
locus		N
(		N
Storm		N
and		N
Kingsley		N
1996		N
;		N
Gong		N
et		N
al		N
.		N
1999		N
;		N
Baur		N
et		N
al		N
.		N
2000		N
;		N
Yi		N
et		N
al		N
.		N
2000		N
;		N
Settle		N
et		N
al		N
.		N
2003		N
)		N
also		N
produce		N
defects		N
in		N
joint		N
formation		N
at		N
specific		N
locations		N
in		N
the		N
limbs	0.23333333333333303	C
.		N

A		N
considerable		N
percentage		N
of		N
cardiac		N
birth		N
defects		N
is		N
caused		N
by		N
a		N
failure		N
in		N
normal		N
migration		N
,		N
differentiation		N
or		N
patterning	0.23333333333333303	C
of		N
the		N
cardiac		N
neural		N
crest		N
(		N
CNC		N
)		N
.		N

To		N
investigate		N
the		N
roles		N
of		N
BMP		N
signaling		N
at		N
various		N
stages		N
of		N
limb		N
patterning	0.25	C
and		N
skeletogenesis		N
,		N
we		N
constructed		N
a		N
series		N
of		N
mice		N
deficient		N
singly		N
or		N
in		N
combination		N
in		N
the		N
ability		N
to		N
produce		N
BMP2		N
,		N
BMP4		N
,		N
and		N
BMP7		N
.		N

BMP		N
activity		N
also		N
plays		N
an		N
indirect		N
role		N
in		N
limb		N
patterning	0.3375	C
as		N
a		N
key		N
component		N
of		N
a		N
feedback		N
loop		N
between		N
SHH		N
production		N
in		N
the		N
posterior		N
limb		N
bud		N
and		N
fibroblast		N
growth		N
factor		N
production		N
in		N
the		N
overlying		N
apical		N
ectodermal		N
ridge		N
(		N
AER		N
)		N
.		N

A		N
second		N
study		N
in		N
Drosophila		N
examined		N
the		N
effects		N
of		N
Pygo		N
mutation		N
on		N
cuticle		N
patterning	0.33823529411764697	C
,		N
midgut		N
constriction		N
,		N
central		N
nervous		N
system		N
,		N
and		N
cardiac		N
development		N
,		N
and		N
concluded		N
that		N
``		N
Pygo		N
is		N
an		N
essential		N
component		N
in		N
the		N
Wg		N
signal		N
transduction		N
pathway		N
''		N
.		N

Our		N
data		N
suggest		N
that		N
ALK5		N
is		N
required		N
cell		N
autonomously		N
in		N
the		N
NC		N
to		N
mediate		N
non-redundant		N
signaling		N
events		N
that		N
are		N
essential		N
for		N
appropriate		N
patterning	0.359375	C
of		N
the		N
pharyngeal		N
organs		N
and		N
cardiac		N
OFT		N
.		N

Actin		N
filament		N
formation		N
has		N
been		N
shown		N
to		N
be		N
necessary		N
for		N
the		N
differentiation		N
of		N
lens		N
epithelial		N
cells		N
[		N
15		N
]		N
,		N
however		N
,		N
the		N
significance	0.23333333333333303	C
of		N
alpha-crystallin		N
interaction		N
with		N
actin		N
in		N
differentiation		N
is		N
not		N
known		N
.		N

Although		N
actin		N
filament		N
formation		N
has		N
been		N
shown		N
to		N
be		N
necessary		N
for		N
differentiation		N
of		N
lens		N
epithelial		N
cells		N
[		N
15		N
]		N
,		N
the		N
significance	0.25	C
of		N
alpha-crystallin		N
's		N
interaction		N
with		N
actin		N
in		N
differentiation		N
is		N
not		N
known		N
.		N

Here		N
we		N
report		N
the		N
application		N
of		N
this		N
integrated		N
approach		N
to		N
study		N
the		N
significance	0.3	C
of		N
sex		N
on		N
the		N
genetic		N
determinants		N
of		N
obesity		N
and		N
the		N
associated		N
regulation		N
of		N
liver		N
gene		N
expression		N
in		N
an		N
F2		N
intercross		N
derived		N
from		N
the		N
inbred		N
strains		N
C57BL/6J		N
(		N
B6		N
)		N
and		N
C3H/HeJ		N
(		N
C3H		N
)		N
on		N
an		N
apolipoprotein		N
E		N
null		N
(		N
ApoE−/−		N
)		N
background		N
.		N

The		N
adaptive		N
significance	0.35	C
of		N
such		N
a		N
change		N
,		N
if		N
any		N
,		N
is		N
unknown		N
,		N
and		N
it		N
may		N
simply		N
be		N
due		N
to		N
relaxation		N
of		N
selective		N
pressure		N
for		N
night		N
vision		N
in		N
this		N
strictly		N
diurnal		N
species		N
.		N

In		N
those		N
two		N
misexpression		N
cases		N
,		N
Sox9		N
expression		N
may		N
have		N
been		N
artificially		N
sustained		N
by		N
exogenous		N
regulatory		N
sequences		N
that		N
bypass		N
the		N
fine		N
dosage	0.23333333333333303	C
balance		N
in		N
this		N
signaling		N
network		N
.		N

In		N
54		N
wk		N
alphaA/BKO		N
lenses		N
,		N
large		N
,		N
irregularly		N
shaped		N
cells		N
were		N
observed		N
,		N
interspersed		N
among		N
regions		N
of		N
high		N
membrane		N
staining		N
density		N
per		N
unit	0.23333333333333303	C
area		N
.		N

SLC		N
co-conceived		N
of		N
the		N
study		N
,		N
participated		N
in		N
establishment		N
and		N
phenotypic		N
analysis		N
of		N
cell		N
lines	0.23333333333333303	C
,		N
and		N
drafted		N
the		N
manuscript		N
.		N

For		N
example		N
,		N
the		N
BXD		N
RI		N
lines	0.25	C
exhibited		N
a		N
range		N
of		N
quinine		N
sensitivity		N
,		N
with		N
several		N
strains		N
having		N
similar		N
sensitivities		N
to		N
that		N
of		N
B6		N
,		N
some		N
strains		N
with		N
sensitivities		N
similar		N
to		N
that		N
of		N
D2		N
,		N
and		N
a		N
third		N
group		N
with		N
a		N
more		N
intermediate		N
phenotype		N
(		N
Figures		N
1		N
,		N
7		N
)		N
.		N

To		N
confirm		N
these		N
results		N
biochemically		N
,		N
we		N
transfected		N
the		N
same		N
cell		N
lines	0.28846153846153805	C
(		N
wild-type		N
AQP2		N
or		N
vector		N
)		N
with		N
F204V-GFP		N
,		N
biotinylated		N
surface		N
proteins		N
after		N
forskolin		N
stimulation		N
,		N
and		N
precipitated		N
the		N
biotinylated		N
proteins		N
(		N
Figure		N
5D		N
)		N
.		N

Second		N
,		N
forced		N
expression		N
studies		N
in		N
adipogenic		N
and		N
myogenic		N
mammalian		N
cell		N
lines	0.305555555555556	C
demonstrated		N
that		N
PGC-1α		N
activates		N
mitochondrial		N
biogenesis		N
through		N
a		N
group		N
of		N
transcription		N
factor		N
targets		N
including		N
nuclear		N
respiratory		N
factors		N
1		N
and		N
2		N
(		N
NRF-1		N
and		N
-2		N
)		N
and		N
mitochondrial		N
transcription		N
factor		N
A		N
(		N
Tfam		N
)		N
,		N
key		N
transcriptional		N
regulators		N
of		N
mitochondrial		N
DNA		N
transcription		N
and		N
replication		N
[		N
8		N
]		N
.		N

AQP2-F204V-GFP		N
is		N
expressed		N
approximately		N
equally		N
in		N
both		N
cell		N
lines	0.33333333333333304	C
(		N
Figure		N
5D		N
,		N
total		N
cells		N
)		N
,		N
but		N
is		N
biotinylated		N
only		N
when		N
wild-type		N
AQP2		N
is		N
also		N
expressed		N
(		N
Figure		N
5D		N
,		N
surface		N
biotinylated		N
)		N
.		N

With		N
the		N
completion		N
of		N
the		N
genome		N
sequencing	0.23333333333333303	C
projects		N
of		N
human		N
,		N
mouse		N
,		N
rat		N
,		N
fruit		N
fly		N
and		N
nematodes		N
,		N
we		N
are		N
now		N
in		N
a		N
position		N
to		N
ask		N
fundamental		N
questions		N
in		N
regard		N
to		N
how		N
genes		N
interact		N
in		N
the		N
context		N
of		N
the		N
whole		N
organism		N
.		N

More		N
importantly		N
,		N
sequencing	0.3928571428571429	C
hg		N
modifier		N
candidates		N
allowed		N
us		N
to		N
identify		N
nonsynonomous		N
polymorphism		N
,		N
which		N
may		N
underlie		N
QTL		N
.		N

Therefore		N
,		N
signature	0.234375	C
genes		N
of		N
the		N
diseases		N
could		N
be		N
identified		N
by		N
detecting		N
the		N
expression		N
patterns		N
of		N
the		N
disease-related		N
cells/tissues		N
and		N
their		N
ideal		N
controls		N
.		N

Such		N
aggregates		N
,		N
which		N
are		N
often		N
found		N
at		N
the		N
nuclear		N
periphery		N
,		N
are		N
also		N
revealed		N
by		N
DAPI		N
staining		N
as		N
a		N
typical		N
signature	0.46875	C
of		N
p150CAF-1		N
loss-of-function		N
.		N

The		N
ability		N
of		N
Abcg8-/-		N
mice		N
to		N
secrete		N
bile		N
salt	0.234375	C
and		N
phospholipid		N
into		N
bile		N
as		N
compared		N
to		N
wild-type		N
mice		N
was		N
not		N
significantly		N
impaired		N
.		N

These		N
are		N
problems		N
because		N
multiple		N
infrequent		N
polymorphisms		N
at		N
different		N
sites		N
may		N
all		N
contribute		N
to		N
risk		N
and		N
unless		N
the		N
key		N
polymorphisms		N
can		N
be		N
identified		N
through		N
a		N
functional		N
test		N
,		N
a		N
statistically		N
valid		N
assessment		N
would		N
require		N
much		N
larger		N
study		N
populations	0.234375	C
[		N
27		N
]		N
.		N

Patients		N
with		N
TTD		N
additionally		N
display		N
hallmark		N
sulphur-deficient		N
brittle		N
hair		N
and		N
nails	0.27173913043478304	C
and		N
scaling		N
skin		N
[		N
13		N
]		N
,		N
resulting		N
from		N
a		N
basal		N
transcription		N
defect		N
in		N
specific		N
cell		N
types		N
[		N
16,17		N
]		N
.		N

These		N
studies		N
provide		N
a		N
clear		N
link		N
between		N
PAX6		N
function		N
in		N
the		N
retina		N
and		N
the		N
brain		N
,		N
and		N
are		N
of		N
particular		N
relevance		N
to		N
the		N
neurological		N
phenotypes		N
of		N
individuals	0.234375	C
with		N
PAX6		N
mutations		N
.		N

However		N
,		N
there		N
are		N
alternative		N
explanations		N
for		N
the		N
observed		N
correlation		N
of		N
CEBPG		N
with		N
antioxidant		N
and		N
DNA		N
repair		N
genes		N
in		N
non-BC		N
individuals	0.23529411764705901	C
.		N

When		N
sensory		N
axons		N
contact		N
developing		N
myotubes		N
,		N
they		N
induce		N
muscle		N
spindle		N
differentiation		N
,		N
forming		N
ring-like		N
spiral		N
nerve		N
endings	0.234375	C
around		N
them		N
.		N

In		N
contrast		N
,		N
we		N
selected		N
not		N
only		N
against		N
known		N
QTL		N
,		N
we		N
also		N
screened		N
for		N
genome		N
wide		N
heterozygosity		N
increasing		N
the		N
probability		N
that		N
effects		N
observed		N
are		N
due		N
to		N
genetic		N
variation	0.234375	C
within		N
each		N
donor		N
region		N
.		N

At		N
54		N
wk		N
,		N
these		N
cells		N
in		N
the		N
alphaA/BKO		N
lenses		N
were		N
larger		N
in		N
cross		N
sectional		N
diameter		N
than		N
wild		N
type		N
,		N
and		N
exhibited		N
a		N
much		N
greater		N
variation	0.25	C
in		N
the		N
cross		N
sectional		N
size		N
and		N
cell		N
shape		N
.		N

First		N
,		N
that		N
there		N
is		N
inter-individual		N
variation	0.265625	C
in		N
regulation		N
of		N
key		N
antioxidant		N
and		N
DNA		N
repair		N
genes		N
by		N
one		N
or		N
more		N
transcription		N
factors		N
.		N

In		N
the		N
laboratory		N
,		N
color		N
variation	0.28333333333333305	C
has		N
been		N
the		N
subject		N
of		N
vertebrate		N
genetics		N
for		N
more		N
than		N
a		N
century		N
(		N
Searle		N
1968		N
;		N
Silvers		N
1979		N
)		N
,		N
and		N
many		N
pigmentary		N
components		N
have		N
been		N
identified		N
whose		N
actions		N
are		N
understood		N
in		N
a		N
cellular		N
or		N
organ-based		N
context		N
(		N
reviewed		N
in		N
Bennett		N
and		N
Lamoreux		N
2003		N
)		N
.		N

For		N
example		N
,		N
ectopic		N
application	0.23529411764705901	C
of		N
BMP		N
antagonists		N
demonstrates		N
that		N
BMP		N
signaling		N
is		N
necessary		N
for		N
this		N
process		N
,		N
and		N
in		N
its		N
absence		N
,		N
webbing		N
occurs		N
[		N
17–19		N
]		N
)		N
.		N

Thus		N
,		N
with		N
the		N
appropriate		N
application	0.30952380952381	C
of		N
bioinformatics		N
,		N
it		N
is		N
now		N
possible		N
to		N
trace		N
the		N
lineage		N
of		N
particular		N
genes		N
and		N
gene		N
families		N
,		N
with		N
related		N
gene		N
families		N
in		N
other		N
organisms		N
.		N

The		N
strong		N
expression		N
levels		N
produced		N
with		N
the		N
tet-off		N
vectors		N
,		N
combined		N
with		N
the		N
ability		N
to		N
reduce		N
this		N
expression		N
by		N
several		N
orders	0.23529411764705901	C
of		N
magnitude		N
with		N
tetracycline		N
[		N
14		N
]		N
,		N
allowed		N
for		N
a		N
stringent		N
test		N
of		N
how		N
a		N
highly		N
effective		N
pharmaceutical		N
inhibitor		N
of		N
Aβ		N
production		N
would		N
impact		N
the		N
progression		N
of		N
amyloid		N
pathology		N
and		N
whether		N
reversal		N
of		N
these		N
lesions		N
might		N
be		N
possible		N
following		N
such		N
treatment		N
.		N

In		N
the		N
absence		N
of		N
a		N
dominant		N
(		N
wild-type		N
[		N
wt		N
]		N
)		N
allele		N
,		N
genetic		N
interactions		N
between		N
recessive		N
alleles		N
(		N
referred		N
to		N
here		N
as		N
“		N
biallelic		N
”		N
effects		N
)		N
could		N
result		N
in		N
different		N
phenotypic		N
outcomes	0.23529411764705901	C
including		N
interallelic		N
complementation		N
.		N

In		N
undifferentiated		N
cells		N
the		N
protein		N
is		N
equally		N
distributed		N
between		N
cytosol		N
and		N
membrane		N
fractions	0.23529411764705901	C
while		N
in		N
differentiated		N
cells		N
it		N
is		N
exclusively		N
present		N
in		N
the		N
membrane		N
fraction		N
[		N
7		N
]		N
.		N

In		N
all		N
animals		N
harboring		N
amyloid		N
deposits		N
,		N
we		N
found		N
that		N
the		N
vast		N
majority		N
of		N
Aβ		N
(		N
>		N
99		N
%		N
)		N
was		N
extracted		N
into		N
the		N
SDS		N
and		N
FA		N
fractions	0.25	C
(		N
Figure		N
5A		N
and		N
5B		N
)		N
.		N

Our		N
initial		N
observations		N
suggested		N
the		N
affected		N
mice		N
suffered		N
from		N
an		N
apparently		N
paroxysmal		N
movement		N
disorder		N
,		N
often		N
induced		N
by		N
touch	0.23529411764705901	C
.		N

The		N
progressive		N
loss		N
of		N
afferent		N
and		N
efferent		N
innervation		N
in		N
Brn3c		N
null		N
mutants		N
shows		N
neither		N
in		N
spatial		N
nor		N
in		N
temporal		N
pattern		N
a		N
resemblance		N
to		N
losses	0.23529411764705901	C
reported		N
in		N
simple		N
BDNF		N
or		N
NT-3		N
null		N
mutations		N
[		N
6		N
]		N
.		N

These		N
studies		N
indicate		N
that		N
Sox9		N
plays		N
a		N
central		N
role		N
in		N
sex		N
determination	0.23529411764705901	C
.		N

Indeed		N
,		N
the		N
ectopic		N
expression		N
of		N
the		N
QKI-6/7		N
isoforms		N
in		N
vivo		N
led		N
to		N
the		N
formation		N
of		N
glial		N
cells		N
rather		N
than		N
neurons		N
from		N
neural		N
progenitor		N
,		N
demonstrating		N
its		N
role		N
in		N
cell		N
fate		N
determination	0.36111111111111105	C
[		N
34		N
]		N
.		N

During		N
the		N
last		N
few		N
years		N
the		N
Wnt1-Cre		N
transgenic		N
driver		N
line		N
has		N
proven		N
to		N
be		N
a		N
powerful		N
tool		N
for		N
tissue-specific		N
gene		N
deletion	0.23529411764705901	C
in		N
NCCs		N
[		N
12,13,27,28		N
]		N
.		N

The		N
data		N
provided		N
by		N
these		N
approaches		N
provide		N
compelling		N
evidence		N
that		N
heterozygous		N
deletion	0.272727272727273	C
of		N
ITPR1		N
causes		N
SCA15		N
.		N

These		N
experiments		N
showed		N
deletion	0.275	C
at		N
the		N
SCA15		N
locus		N
in		N
all		N
affected		N
members		N
assayed		N
,		N
from		N
SUMF1		N
through		N
ITPR1		N
.		N

Inactivation		N
of		N
this		N
gene		N
due		N
to		N
chromosomal		N
rearrangement		N
or		N
deletion	0.426470588235294	C
would		N
result		N
in		N
a		N
heterozygous		N
null		N
mutation		N
similar		N
to		N
that		N
found		N
in		N
the		N
patient		N
we		N
report		N
.		N

Here		N
we		N
describe		N
this		N
effort		N
and		N
the		N
discovery		N
of		N
deletion	0.453125	C
at		N
the		N
ITPR1		N
locus		N
as		N
a		N
cause		N
of		N
this		N
disorder		N
in		N
mice		N
and		N
of		N
spinocerebellar		N
ataxia		N
15		N
(		N
SCA15		N
)		N
in		N
humans		N
.		N

The		N
murine		N
Tif1α		N
and		N
Tif1γ		N
genes		N
have		N
not		N
yet		N
been		N
subjected		N
to		N
gene		N
targeting	0.236111111111111	C
experiments		N
,		N
whereas		N
analysis		N
of		N
mouse		N
mutants		N
demonstrates		N
that		N
Tif1β		N
is		N
required		N
for		N
postimplantation		N
embryogenesis		N
and		N
mesoderm		N
induction		N
in		N
particular		N
(		N
Cammas		N
et		N
al		N
.		N
2000		N
)		N
.		N

Furthermore		N
,		N
the		N
intracellular		N
Ca2+		N
was		N
shown		N
to		N
regulate		N
the		N
membrane	0.236111111111111	C
stability		N
through		N
modulation		N
of		N
cytoskeletal		N
protein		N
interactions		N
[		N
50		N
]		N
.		N

These		N
results		N
were		N
thought		N
to		N
support		N
a		N
direct		N
role		N
for		N
annexin		N
A7		N
in		N
surfactant		N
secretion		N
,		N
but		N
in		N
these		N
studies		N
annexin		N
A7		N
mediated		N
membrane	0.266666666666667	C
fusion		N
was		N
separated		N
from		N
a		N
second		N
GTP-dependent		N
mechanism		N
[		N
38		N
]		N
.		N

Furthermore		N
these		N
proteins		N
can		N
also		N
be		N
differentially		N
targeted		N
to		N
distinct		N
regions		N
of		N
the		N
PM		N
;		N
for		N
example		N
,		N
AQP2		N
is		N
routed		N
to		N
the		N
apical		N
membrane	0.36764705882352894	C
of		N
cells		N
surrounding		N
the		N
collecting		N
duct		N
,		N
whereas		N
other		N
aquaporins		N
(		N
AQP3		N
or		N
4		N
)		N
are		N
inserted		N
into		N
the		N
basolateral		N
face		N
.		N

They		N
result		N
from		N
the		N
clustering		N
of		N
sphingolipids		N
and		N
cholesterol		N
in		N
the		N
outer		N
leaflet		N
of		N
the		N
membrane	0.368421052631579	C
connected		N
to		N
phospholipids		N
and		N
cholesterol		N
in		N
the		N
inner		N
leaflet		N
and		N
are		N
enriched		N
in		N
special		N
proteins		N
.		N

TI		N
and		N
KT		N
performed		N
most		N
of		N
the		N
experiments		N
,		N
interpreted		N
the		N
data		N
and		N
wrote		N
the		N
first		N
draft	0.23913043478260898	C
of		N
the		N
manuscript		N
.		N

This		N
property	0.289473684210526	C
of		N
translocation		N
and		N
membrane		N
binding		N
is		N
common		N
to		N
all		N
annexins		N
and		N
commercially		N
available		N
kits		N
for		N
apoptosis		N
detection		N
employ		N
recombinant		N
AnnexinA5		N
.		N

Although		N
this		N
property	0.33695652173913004	C
may		N
be		N
a		N
major		N
contributor		N
to		N
the		N
maintenance		N
of		N
lens		N
clarity		N
,		N
the		N
early		N
changes		N
in		N
the		N
alphaA/BKO		N
lenses		N
indicate		N
a		N
much		N
broader		N
cellular		N
function		N
for		N
alpha-crystallin		N
.		N

The		N
sequence		N
of		N
DsRed1		N
has		N
recently		N
been		N
modified		N
and		N
optimized		N
for		N
high		N
levels		N
of		N
expression		N
in		N
mammalian		N
cells		N
by		N
the		N
introduction	0.302631578947368	C
of		N
144		N
silent		N
base		N
pair		N
changes		N
corresponding		N
to		N
human		N
codon		N
usage		N
preferences		N
.		N

We		N
have		N
thus		N
validated		N
the		N
similarity-based		N
prediction	0.23913043478260898	C
of		N
over		N
one-third		N
of		N
the		N
intact		N
olfactory		N
receptor		N
genes		N
annotated		N
in		N
the		N
mouse		N
genome		N
[		N
1,2		N
]		N
,		N
thereby		N
vastly		N
increasing		N
the		N
proportion		N
of		N
the		N
family		N
for		N
which		N
experimental		N
evidence		N
of		N
olfactory		N
function		N
is		N
available		N
.		N

However		N
,		N
it		N
has		N
been		N
noted		N
that		N
deletion		N
of		N
the		N
Fc		N
receptor		N
(		N
the		N
primary		N
receptor		N
for		N
microglial		N
opsinization		N
of		N
antibody–antigen		N
complexes		N
)		N
in		N
APP		N
transgenic		N
mouse		N
models		N
has		N
no		N
impact		N
on		N
the		N
effectiveness	0.302631578947368	C
of		N
antibody-mediated		N
therapy		N
[		N
56,57		N
]		N
.		N

Nuclei		N
were		N
incubated		N
in		N
buffers		N
with		N
different		N
salt		N
concentrations	0.25	C
ranging		N
from		N
100		N
mM		N
NaCl		N
to		N
1		N
M		N
NaCl		N
.		N

The		N
endocochlear		N
potential		N
and		N
the		N
endolymphatic		N
and		N
perilymphatic		N
K+		N
concentrations	0.3571428571428571	C
were		N
measured		N
in		N
young		N
adult		N
mice		N
(		N
1–4		N
month		N
of		N
age		N
)		N
that		N
either		N
have		N
(		N
Slc26a4+/+		N
)		N
or		N
lack		N
(		N
Slc26a4-/-		N
)		N
a		N
functional		N
gene		N
for		N
pendrin		N
[		N
14		N
]		N
.		N

These		N
analyses		N
,		N
including		N
DNA		N
microarray		N
analyses		N
[		N
7		N
]		N
and		N
expressed		N
sequence		N
tag		N
analyses		N
[		N
8-12		N
]		N
,		N
identified		N
several		N
common		N
transcripts	0.25	C
,		N
including		N
ESG1		N
that		N
was		N
also		N
designated		N
dppa5		N
or		N
ECAT2		N
.		N

Efforts		N
were		N
made		N
to		N
detect		N
transcripts	0.38235294117647106	C
or		N
calpain		N
activities		N
derived		N
from		N
the		N
Arthur		N
Capn4		N
allele		N
.		N

The		N
basis		N
for		N
the		N
observed		N
abnormalities		N
of		N
cardiac		N
heart		N
rate		N
,		N
including		N
a		N
blunted		N
response		N
to		N
β-adrenergic		N
stimulation		N
,		N
is		N
unknown		N
,		N
but		N
could		N
be		N
related		N
to		N
the		N
effects		N
of		N
late-stage		N
growth		N
arrest	0.25	C
and		N
corresponding		N
derangements		N
in		N
energy		N
metabolism		N
on		N
sinus		N
node		N
function		N
.		N

To		N
confirm		N
that		N
the		N
arrest	0.25	C
of		N
plaques		N
without		N
any		N
sign		N
of		N
clearance		N
was		N
not		N
unique		N
to		N
the		N
line		N
107		N
mice		N
,		N
we		N
repeated		N
the		N
dox-suppression		N
experiment		N
in		N
a		N
second		N
line		N
of		N
tet-off		N
APP		N
mice		N
(		N
CaMKIIα-tTA		N
×		N
tet-APPswe/ind		N
line		N
18		N
;		N
n		N
=		N
22		N
)		N
.		N

We		N
did		N
,		N
however		N
,		N
observe		N
three		N
specific		N
defects		N
in		N
the		N
sex		N
chromatin		N
of		N
Dmrt7		N
mutant		N
germ		N
cells		N
that		N
avoided		N
arrest	0.25	C
in		N
pachynema		N
and		N
were		N
able		N
to		N
enter		N
diplonema		N
.		N

In		N
females		N
,		N
germ		N
cells		N
synchronously		N
initiate		N
meiosis		N
in		N
the		N
embryo		N
and		N
arrest	0.347222222222222	C
during		N
meiotic		N
prophase		N
I		N
.		N

Complete		N
lack		N
of		N
huntingtin		N
results		N
in		N
developmental		N
arrest	0.46875	C
during		N
gastrulation		N
,		N
while		N
severe		N
reduction		N
of		N
huntingtin		N
levels		N
results		N
in		N
abnormal		N
neurogenesis		N
and		N
perinatal		N
lethality		N
[		N
15		N
]		N
.		N

The		N
human		N
gene		N
MCOLN1		N
(		N
GenBank		N
#		N
AF287270		N
)		N
maps		N
to		N
chromosome		N
19p13.2-13.3		N
and		N
encodes		N
a		N
novel		N
protein		N
that		N
is		N
a		N
member		N
of		N
the		N
transient		N
receptor		N
potential		N
(		N
TRP		N
)		N
cation		N
channel	0.25	C
gene		N
superfamily		N
[		N
7-10		N
]		N
.		N

The		N
extent		N
of		N
pendrin		N
expression		N
in		N
spiral		N
prominence		N
cells		N
and		N
stria		N
vascularis		N
was		N
determined		N
by		N
labeling		N
KCNQ1		N
,		N
a		N
K+		N
channel	0.266666666666667	C
that		N
is		N
expressed		N
in		N
strial		N
marginal		N
cells		N
,		N
and		N
ZO-1		N
,		N
a		N
tight		N
junction		N
protein		N
that		N
labels		N
basal		N
cells		N
and		N
thereby		N
delineates		N
the		N
boundaries		N
of		N
stria		N
vascularis		N
.		N

The		N
2P		N
unique		N
region		N
(		N
Region	0.25	C
I		N
)		N
contains		N
an		N
hg		N
modifier		N
with		N
large		N
effects		N
on		N
growth		N
and		N
smaller		N
effects		N
on		N
obesity		N
(		N
Table		N
3		N
)		N
.		N

Similar		N
conclusions		N
may		N
apply		N
to		N
other		N
gene-targeted		N
animals		N
carrying		N
mutations	0.25	C
of		N
genes		N
mapped		N
in		N
the		N
129-derived		N
susceptibility		N
allele		N
on		N
Chromosome		N
7		N
(		N
O'Keefe		N
et		N
al		N
.		N
1996		N
,		N
1999		N
)		N
.		N

The		N
use		N
of		N
mouse		N
models		N
has		N
provided		N
valuable		N
insight		N
into		N
the		N
